Borrower_ID,Lender_final_count,LenderID_ordered_by_lending,Lender_Geo_Location,Lender_HomeTown
431223,342,collin944,41.5887985229492 -93.6203002929688,"Des Moines, Iowa, United States"
431223,342,matthew105,40.6752014160156 -73.9710006713867,"Brooklyn, NY, United States"
431223,342,sheryl380,32.7508773803711 -97.7074508666992,"Hudson Oaks, TX, United States"
431223,342,elena860,41.871898651123 12.5673999786377,", , Italy"
431223,342,yolande791,52.2559013366699 6.16134023666382,"Deventer, , Netherlands"
431223,342,julie803,52.2680556 -113.8111111,"Red Deer, AB, Canada"
431223,342,kateandleon793,39.7109985351562 -105.110000610352,"Lakewood, CO, United States"
431223,342,frank9863275,41.657901763916 -91.5330963134766,"Iowa City, IA, United States"
431223,342,kota354,35.5288009643555 139.70100402832,"Kawasaki, , Japan"
431223,342,wendy787,33.834300994873 -117.918998718262,"Anaheim, CA, United States"
431223,342,sharon418,61.7113889 -148.8941667,"Sutton, AK, United States"
431223,342,michele279,43.5881996154785 -79.6417007446289,"Mississauga, ON, Canada"
431223,342,hal219,53.540901184082 -113.494003295898,"Edmonton, Alberta, Canada"
431223,342,jill534,42.0787010192871 -87.8164978027344,"Glenview, IL, United States"
431223,342,donna612,,", , "
431223,342,margrit750,41.5628294 -83.6538244,"Maumee, Ohio, United States"
431223,342,eric7895446,41.8795013427734 -87.6242980957031,"chicago, IL, United States"
431223,342,craig763,39.776798248291 -75.7712020874023,"Landenberg, PA, United States"
431223,342,rick171,,", , "
431223,342,jamesjason249,38.5736999511719 -121.486999511719,"Sacramento, CA, United States"
431223,342,brian448,40.0105018615723 -105.277000427246,"boulder, CO, United States"
431223,342,dvdrtrg,44.9775009155273 -93.2643966674805,"Minneapolis, MN, United States"
431223,342,oja,30.2686996459961 -97.7452011108398,"Austin, TX, United States"
431223,342,srenchr193,,", , "
431223,342,themerringer,42.8744010925293 -71.9588012695312,"Peterborough, NH, United States"
431223,342,nancy267,,", , "
431223,342,jeremy540,,", , "
431223,342,pieterandmarie,51.1813357 5.9624553,"Herten, , Netherlands"
431223,342,sue376,34.0933990478516 -118.601997375488,"Topanga, CA, United States"
431223,342,alen127,49.263599395752 -123.138999938965,"Vancouver, British Columbia, Canada"
431223,342,wojciech881,51.9193992614746 19.1450996398926,", , Poland"
431223,342,margaret717,52.628101348877 1.29935002326965,"Norwich, Norfolk, United Kingdom"
431223,342,trisha278,,", , "
431223,342,zach996,37.0901985168457 -95.7128982543945,", , United States"
431223,342,bryan645,38.9005012512207 -77.2590026855469,"Vienna, VA, United States"
431223,342,hugo668,,", , "
431223,342,lise494,45.9592018127441 -66.6404037475586,"Fredericton, New Brunswick, Canada"
431223,342,gooddogg,39.7484118 -104.9982557,"Front Porch , , "
431223,342,petra582,49.5997267 8.466599,"Lampertheim, Hessen, Germany"
431223,342,WCC,51.236499786377 -0.570304989814758,"Guildford, Surrey, United Kingdom"
431223,342,scottm,53.540901184082 -113.494003295898,"Edmonton, Alberta, Canada"
431223,342,julia778,,", , "
431223,342,renato502,41.1873016357422 -8.50218963623047,"Valongo, Portugal, Portugal"
431223,342,sue255,54.4986991882324 -115.000999450684,", Alberta, Canada"
431223,342,kathleen545,,", , "
431223,342,cheryl515,,", , "
431223,342,jeanluc559,44.337945 1.546262,"Lalbenque, , France"
431223,342,anandhi321,45.4869003295898 -122.804000854492,"Beaverton, OR, United States"
431223,342,maureen648,49.698299407959 -123.153999328613,"Squamish, British Columbia, Canada"
431223,342,nate9152,,", , "
431223,342,michele469,34.0522003173828 -118.24299621582,"Los Angeles, CA, United States"
431223,342,peter2429102,,", , "
431223,342,kozo681,,", , "
431223,342,safeer913,35.9665985107422 -83.9244003295898,"Knoxville, TN, United States"
431223,342,bruce148,35.081298828125 -106.626998901367,"Albuquerque, NM, United States"
431223,342,shirley341,40.7560005187988 -73.9869003295898,"New York, NY, United States"
431223,342,gabi228,51.7420444 14.6434941,"Forst, , Germany"
431223,342,kaeley937,36.120556 -84.653889,"Lancing, Tennessee, United States"
431223,342,jeanieandeb780,29.652099609375 -82.3393020629883,"Gainesville, FL, United States"
431223,342,mary639,37.5591011047363 -122.321998596191,"San Mateo, CA, United States"
431223,342,zach973,33.8874015808105 -118.396003723145,"Manhattan Beach, CA, United States"
431223,342,ingrid172,61.279677 12.288407,"Trysil, , Norway"
431223,342,betty141,39.4020004272461 -76.9437026977539,"Eldersburg, MD, United States"
431223,342,justin511,33.7881011962891 -117.852996826172,"Orange, CA, United States"
431223,342,wayne822,29.7600002288818 -95.3625030517578,"Houston, TX, United States"
431223,342,katelyn695,28.6842994689941 -81.5306015014648,"apopka, Florida, United States"
431223,342,Goofines,38.5736999511719 -121.486999511719,"Sacramento, Ca, United States"
431223,342,robert421,,", , "
431223,342,davidjperkin,52.5857278 -2.1292507,"Wolverhampton, England, United Kingdom"
431223,342,michele168,,", , "
431223,342,kacee704,30.3262004852295 -81.6578979492188,"Jacksonville, Florida, United States"
431223,342,nv,,", , "
431223,342,patricia344,47.561485 -52.712675,"St. John's, Newfoundland, Canada"
431223,342,charles631,42.3788986206055 -71.0282974243164,"East Boston, MA, United States"
431223,342,kathleen920,34.1553993225098 -118.335998535156,"Burbank, CA, United States"
431223,342,chipinforchang,34.1684989929199 -118.606002807617,"Woodland Hills, CA, United States"
431223,342,stephanie464,39.0167007446289 -77.0239028930664,"Silver Spring, MD, United States"
431223,342,hungrycactu,37.2691993713379 -119.306999206543,", CA, United States"
431223,342,linda5459528,,", , "
431223,342,yusuke846,35.6785011291504 139.682006835938,", Tokyo, Japan"
431223,342,petrea737,,"Trollh\\u00e4ttan, , Sweden"
431223,342,anita6742354,,", , "
431223,342,simo485,60.4034004211426 25.1046009063721,"Kerava, , Finland"
431223,342,inga486,,", , "
429396,84,sunil893,47.9818000793457 -122.190002441406,"Everett, WA, United States"
429396,84,jamesclayton948,-22.9034996032715 -43.2095985412598,"Rio de Janeiro, RJ, Brazil"
429396,84,nikolai,42.114832 -88.048561,"Palatine, Illinois, United States"
429396,84,dennisli,,", , "
429396,84,andrew2106463,39.1758995056152 -78.1704025268555,"Winchester, VA, United States"
429396,84,lindsaycarlso,34.0522003173828 -118.24299621582,"Los Angeles, CA, United States"
429396,84,FrequentMile,42.277400970459 -83.7332992553711,"Ann Arbor, MI, United States"
429396,84,cristian552,39.9604988098145 -75.6053009033203,"west chester, PA, United States"
429396,84,eric144,,", , "
429396,84,Schascho,46.9926415 9.8533892,"Ebi, , Switzerland"
429396,84,debbie164,37.0901985168457 -95.7128982543945,", , United States"
429396,84,adam990,43.1540985107422 -77.6193008422852,"Rochester, NY, United States"
429396,84,lunalun,51.0289001464844 4.47806978225708,"MECHELEN, , Belgium"
429396,84,jama,50.1167278 -124.9489278,"Cortes Island, BC, Canada"
429396,84,roger197,41.5008010864258 -72.7574005126953,", CT, United States"
429396,84,mark776,36.3185997009277 -82.3520965576172,"Johnson City, TN, United States"
429396,84,mullet,50.9407005310059 6.95990991592407,"Cologne, , Germany"
429396,84,kivanewyor,40.7560005187988 -73.9869003295898,"New York, New York, United States"
429396,84,mark446,35.4830017089844 -120.68399810791,"Atascadero, CA, United States"
429396,84,theohordij,39.399872 -8.224454,"Moncarapacho, Algarve, Portugal"
429396,84,dominic696,-37.6758995056152 144.438003540039,"Bacchus Marsh, Victoria, Australia"
429396,84,paul383,55.9880981445312 -3.39703989028931,"Sth Queensferry, , United Kingdom"
429396,84,matt292,-25.2744007110596 133.774993896484,", , Australia"
429396,84,trogdorfamily762,41.5008010864258 -72.7574005126953,", Connecticut, United States"
429396,84,lt618,30.3262004852295 -81.6578979492188,"Jacksonville, FL, United States"
429396,84,pete607,36.094799041748 -80.2434005737305,"Winston Salem, NC, United States"
429396,84,dennis,41.5474014282227 -72.6509017944336,"Middletown, CT, United States"
429396,84,andrew7632849,42.9824981689453 -81.2539978027344,"London, Ontario, Canada"
429396,84,marek565,50.0877990722656 14.4204998016357,"prague, , Czech Republic"
429396,84,alexander578,,", , "
429396,84,paul213,34.0522003173828 -118.24299621582,"Los Angeles, CA, United States"
429396,84,Oliver1030,34.0751991271973 -118.399002075195,"Beverly Hills, CA, United States"
429396,84,9470,37.8715926 -122.272747,"Berkeley, CA, United States"
429396,84,ed857,37.0901985168457 -95.7128982543945,", , United States"
429396,84,alexle,37.7751998901367 -122.418998718262,"San Francisco, CA, United States"
429396,84,mertens,42.9824981689453 -77.4095001220703,"Victor, NY, United States"
429396,84,nitin314,,", , "
429396,84,bmara,40.7560005187988 -73.9869003295898,"New York, NY, United States"
429396,84,jensdamsgaardvana,59.9137992858887 10.7386999130249,"Oslo, , Norway"
429396,84,michael291,30.2686996459961 -97.7452011108398,"Austin, TX, United States"
429396,84,grace544,42.3588981628418 -71.0569000244141,"Boston, MA, United States"
429396,84,horsegu,27.6986999511719 -83.8044967651367,", FL, United States"
429396,84,r392,37.763500213623 -122.439002990723,"Bay Area, CA, United States"
429396,84,sally582,43.6702003479004 -79.3868026733398,"Toronto, Ontario, Canada"
429396,84,timothy157,34.0688018798828 -84.2720031738281,"Alpharetta, GA, United States"
429396,84,trolltech446,59.9137992858887 10.7386999130249,"Oslo, , Norway"
429396,84,divingdoc3,15.414999961853 -61.3709983825684,", , Dominica"
429396,84,jillian164,43.7226982116699 7.11327981948853,"Vence, , France"
429396,84,ray1249143,-33.869701385498 151.194000244141,"Pyrmont, New South Wales, Australia"
429396,84,lisa2929140,50.283054 11.6221047,"Schwarzenbach a Wald, Bavaria, Germany"
429396,84,kbp780,34.0522003173828 -118.24299621582,"los angeles, CA, United States"
429396,84,steve680,53.540901184082 -113.494003295898,"Edmonton, Alberta, Canada"
429396,84,max512,47.3689994812012 8.53802967071533,", Zurich, Switzerland"
429396,84,memjs,34.0522003173828 -118.24299621582,"Los Angeles, CA, United States"
429396,84,andrea655,,", , "
429396,84,manuel770,52.5234985351562 13.4114999771118,"Berlin, , Germany"
429396,84,henry874,43.0903891 -79.0861076,"Niagara Falls, , Ontario, Canada"
429396,84,worldloveorganizatio,33.6212997436523 -117.930999755859,"Newport Beach, CA, United States"
429396,84,TheCorrectChang,37.5591011047363 -122.321998596191,"San Mateo, CA, United States"
429396,84,roberto360,44.3171005249023 9.32024955749512,"CHIAVARI, Genova, Italy"
429396,84,jon270,59.9137992858887 10.7386999130249,"Oslo, , Norway"
429396,84,ziba869,,", , "
429396,84,interaccionor,37.9833755493164 -1.12989687919617,"Murcia, Murcia, Spain"
429396,84,dragos,44.4478988647461 26.097900390625,"Bucharest, , Romania"
429396,84,emofun,36.2330017089844 -115.241996765137,"Las Vegas, Nevada, United States"
429396,84,joseandres645,,", , "
429396,84,gary903,,", , "
429396,84,vic585,26.3675003051758 -80.1147003173828,"Boca Raton, FL, United States"
429396,84,berline,52.5234985351562 13.4114999771118,"Berlin, , Germany"
429396,84,AndAboutTimeTo,1.35207998752594 103.819999694824,", , Singapore"
429396,84,bruno591,43.2983016967773 5.38322019577026,"Marseille, , France"
429396,84,dany954,45.5333333 -73.2833333,"St Basile le Grand, Quebec, Canada"
429396,84,wayne612,40.1554985046387 -76.3071975708008,"Lititz, PA, United States"
429396,84,travismoor,38.7779006958008 -77.1797027587891,"Springfield, VA, United States"
429396,84,mishcondereya612,51.5001983642578 -0.126236006617546,"London, London, United Kingdom"
429396,84,joel389,42.4249000549316 -71.1102981567383,"Medford, MA, United States"
429396,84,oregonfirewall,45.3003005981445 -122.978996276855,"Newberg, OR, United States"
429396,84,harald340,50.7263984680176 8.85601997375488,"Ebsdorfergrund, , Germany"
429396,84,christopher736,42.0751991271973 -87.7322998046875,"Wilmette, IL, United States"
429396,84,mark705,42.4411010742188 -82.896598815918,"Grosse Pointe Woods, MI, United States"
429396,84,ludger937,51.165699005127 10.4514999389648,", , Germany"
429396,84,margaret285,38.3604011535645 -76.4338989257812,"lusby, MD, United States"
429396,84,cansforcharity496,42.3105010986328 -71.2770004272461,"Wellesley Hills, MA, United States"
429396,84,morten969,,"k\\u00f8benhavn, k\\u00f8benhavn, Denmark"
432570,63,teresaandric,38.8344993591309 -77.217903137207,"Annandale, VA, United States"
432570,63,michael861,42.1016006469727 -87.7806015014648,"Northfield, IL, United States"
432570,63,max512,47.3689994812012 8.53802967071533,", Zurich, Switzerland"
432570,63,johnquinnhal,41.8795013427734 -87.6242980957031,"Chicago, IL, United States"
432570,63,bryant300,,", , "
432570,63,rebecca349,42.4486999511719 -71.2297973632812,"lexington, MA, United States"
432570,63,barbara561,41.0554008483887 -86.6039962768555,"Winamac, IN, United States"
432570,63,mark158,20.5937004089355 78.9628982543945,", , India"
432570,63,kathryn506,,", , "
432570,63,mariano371,,", , "
432570,63,roland735,52.0278426 5.1630019,"Houten, Utrecht http:\\\/\\\/www.kivafriends.org, Netherlands"
432570,63,teresa230,,", , "
432570,63,rosalind381,38.5736999511719 -121.486999511719,"Sacramento, CA, United States"
432570,63,andrewhoffma,-23.548900604248 -46.638801574707,"Sao Paulo, , Brazil"
432570,63,nicolabarozz,45.0275993347168 11.2873001098633,"Castelnovo Bariano, Rovigo, Italy"
432570,63,patrick405,37.6016006469727 -122.401000976562,"Millbrae, CA, United States"
432570,63,cansforcharity496,42.3105010986328 -71.2770004272461,"Wellesley Hills, MA, United States"
432570,63,mark608,33.7710990905762 -84.2926025390625,"Decatur, GA, United States"
432570,63,richard806,42.8684997558594 -112.440002441406,"Pocatello, Idaho, United States"
432570,63,hansel499,,", , "
432570,63,sandy328,52.2738990783691 -113.814002990723,"Red Deer, Alberta, Canada"
432570,63,expiringloansonly359,37.8901411 -78.7047401,"Kivaville, , "
432570,63,shirley190,29.7600002288818 -95.3625030517578,"Houston, Texas, United States"
432570,63,vernon422,51.5001983642578 -0.126236006617546,"London, London, United Kingdom"
432570,63,martha996,38.8048355 -77.0469214,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
432570,63,sandeepsingh285,37.7749295 -122.4194155,"San francisco, CA, United States"
432570,63,rebecca775,42.2410011291504 -83.6190032958984,"Ypsilanti, MI, United States"
432570,63,emily496,35.081298828125 -106.626998901367,"Albuquerque, NM, United States"
432570,63,foreclosedjapa,34.6937378 135.5021651,"Osaka, , Japan"
432570,63,rafael242,40.7560005187988 -73.9869003295898,"New York, NY, United States"
432570,63,mika607,60.1698989868164 24.9384002685547,"Helsinki, Uusimaa, Finland"
432570,63,johannes581,,", , "
432570,63,yunchu363,41.1916999816895 -73.1969985961914,"Bridgeport, CT, United States"
432570,63,mootinato,52.6213989257812 -106.652000427246,"Waldheim, Saskatchewan, Canada"
432570,63,daniel9037240,-38.0046005249023 145.410003662109,"Upper Beaconsfield, Victoria, Australia"
432570,63,chris370,49.263599395752 -123.138999938965,"Vancouver, BC, Canada"
432570,63,romand214,,", , "
432570,63,harshavardhan946,39.9515991210938 -75.1638031005859,"Philadelphia, PA, United States"
432570,63,karin6,52.3737983703613 4.89095020294189,"Amsterdam, , Netherlands"
432570,63,Sabbelbine72,50.6820331 5.4888433,", Belgium &, Germany"
432570,63,anssi567,65.0127029418945 25.471399307251,"Oulu, , Finland"
432570,63,betty173,52.4830017089844 -1.89356005191803,"Birmingham, , United Kingdom"
432570,63,walterlyndal866,-27.4908008575439 152.97900390625,"Taringa, Queensland, Australia"
432570,63,jamshed985,39.0264015197754 -77.2005996704102,"Potomac, MD, United States"
432570,63,sarah5583551,51.8898010253906 0.901234984397888,"Colchester, Essex, United Kingdom"
432570,63,james647,,", , "
432570,63,samantha883,-37.8143005371094 144.962997436523,"Melbourne, Victoria, Australia"
432570,63,laurent593,50.837100982666 4.36760997772217,"Brussels, , Belgium"
432570,63,seekin,,", , "
432570,63,jason375,41.8269996643066 -71.4086990356445,"PROVIDENCE, RI, United States"
432570,63,anne8548979,55.83569 -5.05636,"Isle of Bute, Scotland, "
432570,63,dragos,44.4478988647461 26.097900390625,"Bucharest, , Romania"
432570,63,larserik793,59.7937778 10.2629615,"Lier, Buskerud, Norway"
432570,63,paolo790,41.263588 1.9358773,"Botigues de Sitges, Barcelona, Spain"
432570,63,linda116,,", , "
432570,63,kalevi933,62.4082 24.7947,"Multia, , Finland"
432570,63,kevsmob750,-43.5316009521484 172.636993408203,"Christchurch, , New Zealand"
432570,63,EntrepreneursForAfric,43.6702003479004 -79.3868026733398,"Toronto, Ontario, Canada"
432570,63,jouko194,60.5610395 21.6170204,"Taivassalo, Suomi, "
432570,63,anette345,59.8581008911133 17.6445999145508,"Uppsala, , Sweden"
432570,63,auni790,60.3928396 25.6645778,"Porvoo, Southern Finland, Finland"
432570,63,toomanyexpirie,,", , "
432570,63,helen682,-33.7869719 115.9843839,"Balingup, Western Australia, Australia"
430837,26,daniel653,29.7600002288818 -95.3625030517578,"Houston, TX, United States"
430837,26,christopher517,37.3165016174316 -121.874000549316,"San Jose, California, United States"
430837,26,naomi507,37.8244444 -92.1336111,"St. Robert, , United States"
430837,26,tom510,30.2686996459961 -97.7452011108398,"Austin, TX, United States"
430837,26,chantell,43.4651985168457 -80.5223999023438,"Waterloo, ON, Canada"
430837,26,flateri,,", , "
430837,26,henry220,36.168739 -82.813219,"Greeneville, Tennessee, United States"
430837,26,idaelinelippert282,59.9137992858887 10.7386999130249,"Oslo, , Norway"
430837,26,jochen626,50.8972304 7.8765036,"Freudenberg, NRW, Germany"
430837,26,karen998,40.7159996032715 -73.85009765625,"Forest Hills, NY, United States"
430837,26,jeroen383,50.8643989562988 4.69357013702393,"Heverlee, , Belgium"
430837,26,john715,32.8552017211914 -116.983001708984,"Santee, CA, United States"
430837,26,konfirmanden2010675,49.32711 11.3259806,"Oberferrieden, , Germany"
430837,26,fabian421,48.1391258239746 11.5802135467529,"Munich, Bayern, Germany"
430837,26,bt,63.4346008300781 10.3985004425049,"Trondheim, , Norway"
430837,26,stephan222,51.482901 7.21181,"Bochum, Nordrhein-Westfalen, Germany"
430837,26,brett472,43.6702003479004 -79.3868026733398,"Toronto, Ontario, Canada"
430837,26,chrisandsally474,38.5736999511719 -121.486999511719,"Sacramento, CA, United States"
430837,26,jaakko243,61.8699291 28.8800538,"Savonlinna, , Finland"
430837,26,kimberly725,39.7669982910156 -86.1563034057617,"Indianapolis, IN, United States"
430837,26,jouko194,60.5610395 21.6170204,"Taivassalo, Suomi, "
430837,26,expiringloansonly359,37.8901411 -78.7047401,"Kivaville, , "
430837,26,479,,", , "
430837,26,auni790,60.3928396 25.6645778,"Porvoo, Southern Finland, Finland"
430837,26,toomanyexpirie,,", , "
430837,26,seekin,,", , "
432569,63,peter7266288,50.7216987609863 -1.87853002548218,"BOURNEMOUTH, Dorset, United Kingdom"
432569,63,konstantin312,40.6752014160156 -73.9710006713867,"Brooklyn, NY, United States"
432569,63,gooddogg,39.7484118 -104.9982557,"Front Porch , , "
432569,63,safeer913,35.9665985107422 -83.9244003295898,"Knoxville, TN, United States"
432569,63,roman33,55.378101348877 -3.43597006797791,", , United Kingdom"
432569,63,william357,38.8921012878418 -77.0241012573242,"Washington, DC, United States"
432569,63,howard701,37.9907989501953 -122.285003662109,"pinole, CA, United States"
432569,63,nancy154,37.0901985168457 -95.7128982543945,", , United States"
432569,63,bruce140,,", , "
432569,63,travis486,,", , "
432569,63,EvelinaCollee,38.8921012878418 -77.0241012573242,", Washington, United States"
432569,63,fosbj,59.7859694 10.4321674,"Heggedal, , Norway"
432569,63,christopher682,30.4381999969482 -84.2806015014648,"Tallahassee, FL, United States"
432569,63,nigel503,3.13899993896484 101.686996459961,"Kuala Lumpur, Selangor, Malaysia"
432569,63,saied948,,", , "
432569,63,jeff313,40.8269004821777 -73.9226989746094,"Bronx, NY, United States"
432569,63,ashandnoma635,41.0124015808105 28.9759006500244,"Istanbul, , Turkey"
432569,63,mark639,40.4849769 -106.8317158,"Steamboat Springs, Colorado, United States"
432569,63,rick,56.7210006713867 -2.91174006462097,"Dundee, Angus, United Kingdom"
432569,63,howard475,43.7226982116699 7.11327981948853,"Vence, , France"
432569,63,anthony844,38.9906657 -77.026088,"Silver Spring, MD, MD, United States"
432569,63,abbas945,43.6859016418457 -79.7599029541016,"Brampton, Ontario, Canada"
432569,63,thomas109,50.9407005310059 6.95990991592407,"Cologne, , Germany"
432569,63,jon2292304,59.9137992858887 10.7386999130249,"Oslo, Oslo, Norway"
432569,63,wyman795,41.6529006958008 -83.5777969360352,"Toledo, OH, United States"
432569,63,jennifer6286841,39.7551002502441 -104.987998962402,"Denver, CO, United States"
432569,63,jackwith,49.263599395752 -123.138999938965,"Vancouver, , Canada"
432569,63,bertie687,61.4115061 23.9776547,", Southern Savo, Finland"
432569,63,don241,47.9789848 -122.2020794,"Everett, Washington, "
432569,63,marilyn952,45.0166015625 -93.1567993164062,"Roseville, MN, United States"
432569,63,peter5751428,53.6725006103516 -2.66777992248535,"Chorley, Lancashire, United Kingdom"
432569,63,hugo763,-34.5990982055664 138.748992919922,"Gawler, South Australia, Australia"
432569,63,lauren362,40.4384002685547 -80.0019989013672,"pittsburgh, PA, United States"
432569,63,danilo166,47.3223991394043 8.79792022705078,"Wetzikon, , Switzerland"
432569,63,anna673,,", , "
432569,63,owain226,50.9075012207031 -1.19514000415802,"Southampton, Hants, United Kingdom"
432569,63,kaspardaniela707,47.2268409729004 8.54952526092529,"Ebertswil, , Switzerland"
432569,63,slim216,,", , "
432569,63,michael307,39.9612998962402 -76.7315979003906,"York, PA, United States"
432569,63,thomas985,42.540901184082 -76.6584014892578,"Trumansburg, NY, United States"
432569,63,craig452,37.4841003417969 -122.168998718262,"Menlo Park, CA, United States"
432569,63,vesamatti171,61.9240989685059 25.7481994628906,", , Finland"
432569,63,anthony157,-31.9554004669189 115.859001159668,"Perth, WA, Australia"
432569,63,jangoyvaert,7.9843109 98.3307468,", Phuket, Thailand"
432569,63,stephanie180,51.4550018310547 -0.969088017940521,"Reading, Berkshire, United Kingdom"
432569,63,mohammed706,52.0592994689941 1.15567004680634,"Ipswich, suffolk, United Kingdom"
432569,63,jacob904,43.6702003479004 -79.3868026733398,"Toronto, Ontario, Canada"
432569,63,rosamund170,54.3415985107422 -1.43535995483398,"Northallerton, North Yorkshire, United Kingdom"
432569,63,Ayya,33.7545013427734 -84.3897018432617,"Atlanta, GA, United States"
432569,63,mickey987,37.8563003540039 -122.495002746582,"Sausalito, CA, United States"
432569,63,kyle849,,", , "
432569,63,samad856,51.5001983642578 -0.126236006617546,"London, , United Kingdom"
432569,63,shirley190,29.7600002288818 -95.3625030517578,"Houston, Texas, United States"
432569,63,kimberly725,39.7669982910156 -86.1563034057617,"Indianapolis, IN, United States"
432569,63,martha996,38.8048355 -77.0469214,"http:\\\/\\\/KivaFriends.org Alexandria, VA, United States"
432569,63,kalevi933,62.4082 24.7947,"Multia, , Finland"
432569,63,expiriesarepeople222,,", , "
432569,63,foreclosedjapa,34.6937378 135.5021651,"Osaka, , Japan"
432569,63,auni790,60.3928396 25.6645778,"Porvoo, Southern Finland, Finland"
432569,63,jouko194,60.5610395 21.6170204,"Taivassalo, Suomi, "
432569,63,expiringloansonly359,37.8901411 -78.7047401,"Kivaville, , "
432569,63,toomanyexpirie,,", , "
432569,63,seekin,,", , "
430908,173,adam7309255,53.3008003234863 -8.74549007415771,"Athenry, Co. Galway, Ireland"
430908,173,barbara561,41.0554008483887 -86.6039962768555,"Winamac, IN, United States"
430908,173,aaron8357497,37.7751998901367 -122.418998718262,"San Francisco Bay Area, CA, United States"
430908,173,stephen284,40.3432857 -111.7207608,"Lindon, Utah, "
430908,173,fanny854,19.85627 102.495496,", , Lao People's Democratic Republic"
430908,173,zsazsa821,49.220401763916 -122.601997375488,"Maple Ridge, bc, Canada"
430908,173,nicole771,,", , "
430908,173,joanna886,,", , "
430908,173,jamesclayton948,-22.9034996032715 -43.2095985412598,"Rio de Janeiro, RJ, Brazil"
430908,173,mads361,29.7600002288818 -95.3625030517578,"Houston, TX, United States"
430908,173,tiff562,,", , "
430908,173,sara8783372,36.2330017089844 -115.241996765137,"Las Vegas, Nevada, United States"
430908,173,jessica6251209,,", , "
430908,173,doug796,45.6792984008789 -111.045997619629,"Bozeman, MT, United States"
430908,173,michael4610184,43.6702003479004 -79.3868026733398,"Toronto, Ontario, Canada"
430908,173,lawrencemanyiu840,22.3812999725342 114.168998718262,"Hong Kong, , Hong Kong"
430908,173,jeanne388,,", , "
430908,173,bruce875,,", , "
430908,173,mariaclara441,,", , "
430908,173,louis842,29.7600002288818 -95.3625030517578,"Houston, TX, United States"
430908,173,robert268,47.6209983825684 -122.34700012207,"Seattle, WA, United States"
430908,173,kristy3900980,-37.7693778 144.999087,"Northcote, VIC, Australia"
430908,173,teresa589,,", , "
430908,173,audrey845,43.3245010375977 -79.7960968017578,"Burlington, Ontario, Canada"
430908,173,heather870,36.8917157 -86.0374815,"Lucas, Kentucky, United States"
430908,173,andrea580,,", , "
430908,173,jillian164,43.7226982116699 7.11327981948853,"Vence, , France"
430908,173,harold599,38.8835983276367 -94.8181991577148,"Olathe, KS, United States"
430908,173,jamie358,53.773609 -78.893467,"chisasibi, quebec, Canada"
430908,173,caroline533,41.6870994567871 -72.7313995361328,"Newington, CT, United States"
430908,173,ted871,41.8795013427734 -87.6242980957031,"Chicago, IL, United States"
430908,173,sacha,43.6702003479004 -79.3868026733398,"Toronto, Ontario, Canada"
430908,173,janandjoh,51.045113 -114.057141,"http:\\\/\\\/kivafriends.org, Calgary, Canada, "
430908,173,mark968,47.5251998901367 -122.652000427246,"Port Orchard, WA, United States"
430908,173,jo536,-31.9218006134033 115.886001586914,"Inglewood, Western Australia, Australia"
430908,173,noah888,51.5001983642578 -0.126236006617546,"London, , United Kingdom"
430908,173,pacemammasofsan901,37.7751998901367 -122.418998718262,"San Francisco, CA, United States"
430908,173,nijaal,41.8795013427734 -87.6242980957031,"Chicago, IL, United States"
430908,173,carsten577,51.5001983642578 -0.126236006617546,"London, London, United Kingdom"
430908,173,josh264,47.6209983825684 -122.34700012207,"Seattle, WA, United States"
430908,173,paul166,51.0536994934082 -114.061996459961,"Calgary, Alberta, Canada"
430908,173,pedersmed447,56.4648597 10.047079,"Randers N, , Denmark"
430908,173,jackie251,48.9791984558105 -122.728996276855,"Blaine, WA, United States"
430908,173,debra614,41.8795013427734 -87.6242980957031,"CHICAGO, IL, United States"
430908,173,jesse2852668,35.8212013244629 -90.6822967529297,"Jonesboro, AR, United States"
430908,173,gooddogg,39.7484118 -104.9982557,"Front Porch , , "
430908,173,fitwizar,-33.6609992980957 151.005004882812,"Kenthurst, New South Wales, Australia"
430908,173,ralph824,33.1284047 -107.2528069,"T or C, NM, United States"
430908,173,loreen338,42.2974014282227 -85.2285995483398,"BATTLE CREEK, MI, United States"
430908,173,michelleandkristian981,30.267153 -97.7430608,"Austin, TX, "
430908,173,cpaleadtro,36.2330017089844 -115.241996765137,"Las Vegas, NV, United States"
430908,173,snivelin,37.554318 -94.510345,"Darwin, Kansas, United States"
430908,173,aaron570,35.4930992126465 -97.459098815918,"Oklahoma City, OK, United States"
430908,173,funkymonkey443,37.0901985168457 -95.7128982543945,", , United States"
430908,173,zamor,37.7742152 -87.1133304,"Owensboro, Kentucky, United States"
430908,173,pascalvanheck,52.0704978 4.3006999,"Den Haag, , Netherlands"
430908,173,roger197,41.5008010864258 -72.7574005126953,", CT, United States"
430908,173,cathy203,-37.8143005371094 144.962997436523,"Melbourne, Victoria, Australia"
430908,173,onemilliondollartea,40.101486 -76.091868,"New Holland, PA, United States"
430908,173,ali955,23.6086006164551 58.5922012329102,", Muscat, Oman"
430908,173,partnersxma,43.6702003479004 -79.3868026733398,"Toronto, Ontario, Canada"
430908,173,teknologiporte,63.4346008300781 10.3985004425049,"Trondheim, , Norway"
430908,173,matt400,43.236672 -88.2212044,"Hubertus, Wisconsin, United States"
